,address,latitude,level,longitude
0,优滋鲜果店,23.19738445997358,购物,113.44039129218136
1,丰城街道,23.135336306695006,城市,113.27143134445974
2,龙围市场,23.135336306695006,城市,113.27143134445974
3,增江街道碧桂园,23.29008881790485,地产小区,113.8530853297755
4,碧桂园荔园,23.28185005038145,地产小区,113.85188151056198
5,中海城市广场,23.291879872671714,地产小区,113.8315119839772
6,大墩村,23.13148945451443,村庄,113.67471653014549
7,富丽园二街,22.9484836338252,道路,113.36989164696772
8,西洲村豪门公寓,23.252927586506885,宾馆,113.26439177333313
9,太平洋花园,23.12300240593818,地产小区,113.5845825315762
10,西洲村,23.10691967721202,村庄,113.58778786529582
11,尚东阳光,23.108518847017972,地产小区,113.58039328383178
12,翡翠绿洲,23.14538988805368,地产小区,113.560894394947
13,新雍丽酒店,23.561166025947557,宾馆,113.58397303128787
14,万科幸福誉,23.337202292196523,地产小区,113.5467582102939
15,万科幸福誉,23.337202292196523,地产小区,113.5467582102939
16,万科金色梦想,23.170079951628168,地产小区,113.535925274661
17,万科金色梦想,23.170079951628168,地产小区,113.535925274661
18,榕村西街,23.116453995362342,道路,113.55217438705937
19,中海誉城,23.168194130951033,地产小区,113.53095665705641
20,亨元花园,23.10036091836357,地产小区,113.54538964184991
21,东荟城,23.132442017992794,购物,113.29278101218614
22,萝岗和苑,23.19481357651566,地产小区,113.48623101386544
23,夏港街蓝玉五街,23.072350680565766,道路,113.53348361291276
24,红山街道红荔西路,23.091678255898206,道路,113.50369792490767
25,保利林语山庄芳林二街,23.188750900204404,地产小区,113.4612718647706
26,岭南山畔,23.18359986097802,地产小区,113.4582009175552
27,君和名城,23.11334432734468,地产小区,113.46121697830395
28,金碧世纪花园,23.12051782286747,地产小区,113.4358903324251
29,鱼珠街,23.105700176794766,道路,113.44884973686052
30,南沙码头,22.807929296528254,区县,113.5314355437236
31,广州南沙码头,22.807929296528254,区县,113.5314355437236
32,碧桂园天玺湾小区,22.807758060056322,地产小区,113.58573146432306
33,坦头村槽船一街,22.81177606316068,村庄,113.57110372689507
34,璧珑湾,22.806248487868736,地产小区,113.53626537312697
35,叠翠峰,22.80297651016544,地产小区,113.52734322314372
36,万科南方公元,22.811692446209452,地产小区,113.50840649384688
37,蔡源东街,23.135336306695006,城市,113.27143134445974
38,蔚徕酒店,23.135336306695006,城市,113.27143134445974
39,黄庄万科蓝山,23.238763916454417,地产小区,113.35049768016647
40,南航明珠酒店,23.37808892274937,宾馆,113.30379441739592
41,南湖高尔夫公寓,30.751546813315446,区县,120.7896100517546
42,人和镇清河渡头街,23.104794373664298,道路,113.4696140687168
43,麒麟新村三街二巷,22.815948433122266,地产小区,113.50309409472372
44,云东小区,23.20188309506624,地产小区,113.33402500288268
45,石桥七巷,23.135336306695006,城市,113.27143134445974
46,京溪街,23.21893047992021,道路,113.33601915128362
47,梅滨大厦,23.185802467012714,地产小区,113.33218626133491
48,京溪街道广州大道北,23.19777410248738,道路,113.33416467860977
49,永平街道百顺北路,23.241451742942242,道路,113.30769376039302
50,时代玫瑰园,23.230737216982224,地产小区,113.29313206997932
51,白云尚城,23.219669858989647,地产小区,113.29161662858449
52,鹤龙街联边彭西一街,23.127376910601352,道路,113.4188773477332
53,鹤龙街道联边彭西一街,23.14168551634453,道路,113.33220696727692
54,江夏流铁岗,23.21715910844043,宾馆,113.28335994332281
55,鹤龙街道乐得花园,23.22897530255749,地产小区,113.28154464754884
56,黄边安怀里,23.167590021420306,休闲娱乐,113.3849305388275
57,黄石花园,23.134165089485226,地产小区,113.3361518310074
58,景云居,23.170451647169195,地产小区,113.28347151286711
59,永平街道永泰中街,23.19336953989025,道路,113.2714034071584
60,元邦航空家园,23.211099367024065,地产小区,113.26543641281035
61,黄石街二街,23.20950077119254,道路,113.27618823145572
62,贝丽花园,23.18574017897079,地产小区,113.26301053878144
63,乐嘉路,23.174212965079544,道路,113.26404104611638
64,心谊路,23.176082266044435,道路,113.26278715535373
65,棠景街国强北街,23.189443505049496,道路,113.25753872456593
66,三元里街道棠下三官后街,23.179148692589408,村庄,113.25792325501901
67,江高镇珠江村新贝路,23.27087753218035,政府机构,113.22637611297728
68,神山北街,23.3409543887946,道路,113.18557750844057
69,石井街道石潭路,23.2014711121439,道路,113.24143836347523
70,玖兴公寓,23.135336306695006,城市,113.27143134445974
71,海口直街,23.169498027976427,道路,113.276121756848
72,同景东街,23.17293496190103,道路,113.24414612307814
73,同景东街,23.17293496190103,道路,113.24414612307814
74,同德街道同嘉路,23.165727768955925,道路,113.23683009304108
75,保利西海岸江海花园,23.17774804766821,地产小区,113.21709697638448
76,金沙洲保利西子湾,23.153702383921555,地产小区,113.21726792392296
77,金沙洲中海金洲馨园,23.094674470564346,旅游景点,113.25018947339451
78,合景路,23.162200422246936,道路,113.4156643128404
79,盈彩美居街彩轩,23.120630578180336,地产小区,113.42470058984377
80,城市假日园,23.131552183501714,地产小区,113.41032904914712
81,凤凰街道渔兴路,23.213354224467448,道路,113.38347723052985
82,云城米酷,23.17269998840105,楼号,113.41328195901855
83,林南文化酒店,23.135336306695006,城市,113.27143134445974
84,棠德花苑,23.140053971512902,地产小区,113.39062597541998
85,棠下荷光广州锦顺酒店,23.13757053870831,宾馆,113.38151796602678
86,锦顺酒店,23.223048282932194,宾馆,113.22862870387335
87,棠雅苑,23.140558013297923,地产小区,113.3742130354526
88,新景苑小区,23.130223984328754,地产小区,113.37613100754632
89,海景花园,23.1292055175756,地产小区,113.37333080961153
90,华景新城陶然庭苑,23.148169002314674,地产小区,113.36772475441728
91,暨南大学羊城苑,23.141548561562313,地产小区,113.35192796219897
92,珠光御景,22.803901933631828,地产小区,113.55140819893421
93,珠光新城御景二期,23.123611953421694,地产小区,113.35616490996593
94,珠光新城御景,23.121829002529168,地产小区,113.35330641200359
95,潭村珠光新城御景,23.121829002529168,地产小区,113.35330641200359
96,金燕花苑,23.16342904142817,地产小区,113.33569899519998
97,富力花园,23.126355380963965,地产小区,113.42934366153165
98,天河新作,23.141245989439838,地产小区,113.33935680540483
99,沙太南路,23.17297275721251,道路,113.33229834470997
100,兴华街沙太南路,23.17297275721251,道路,113.33229834470997
101,猎德花园,23.120067797760843,地产小区,113.34235022885476
102,猎德街猎德复建房,23.119316727718175,地产小区,113.34183136759236
103,体育西小区,23.135988584703046,地产小区,113.33161269326698
104,冼村街道华明路,23.128262663719035,道路,113.32548322150309
105,南丫村,23.05029654648162,村庄,113.23397865216681
106,亚运城媒体村,22.94911502961744,地产小区,113.48124802337267
107,东湖洲花园,22.932280977051335,地产小区,113.42374596057861
108,雅居乐北苑,23.032326164724306,地产小区,113.3880256504611
109,大龙街尚东尚筑,22.981506899855773,道路,113.39858774698284
110,大社坊中心街,23.191889875583325,道路,113.86814919452844
111,星河湾半岛,23.038032987891587,地产小区,113.3586109958688
112,市桥街道仓边大街,22.95233927228207,道路,113.3746062579098
113,市桥街丽柏酒店,22.983695307162986,道路,113.36175093294733
114,维也纳酒店市桥中心店,22.947168001420852,宾馆,113.37293600434003
115,维也纳石桥中心店,23.443418153063615,道路,113.64751305456525
116,陈涌村,22.924525333125214,村庄,113.37860682736154
117,金山谷花园,22.979460777290406,地产小区,113.34763109745451
118,金山谷花园,22.979460777290406,地产小区,113.34763109745451
119,名伦花园,23.01700399350185,地产小区,113.33604798689048
120,祈福新村祈福名都,22.970538538094793,地产小区,113.32897167506852
121,祈福名都,22.970538538094793,地产小区,113.32897167506852
122,鸿福路,22.973584043694707,道路,113.33539347251308
123,祈福缤纷汇,22.97513103569672,地产小区,113.33921415448991
124,祈福新村活力花园,22.974602077588518,地产小区,113.3354933730688
125,荷景一区,22.909483992092674,地产小区,113.35144898570123
126,倚翠苑,22.9739340351926,地产小区,113.3153849838957
127,广州站,23.154980588876526,火车站,113.26443704793083
128,未来域,22.98458504958799,地产小区,113.31687401510855
129,钟村街,22.996978860288195,道路,113.30316165099491
130,广州南,23.135626014569688,购物,113.35910928593503
131,碧桂园东苑倚翠路,22.959408049619483,地产小区,113.29298950889495
132,广州南站,22.99482601801813,火车站,113.27582396857154
133,广州白云机场,23.135336306695006,城市,113.27143134445974
134,广州白云机场,23.135336306695006,城市,113.27143134445974
135,合和新城锦华,23.378914068557403,地产小区,113.26294568112365
136,合和新城,23.378914068557403,地产小区,113.26294568112365
137,合和新城,23.378914068557403,地产小区,113.26294568112365
138,长岗村,23.443317443993525,村庄,113.2327632448122
139,锦尚蓬莱,23.39667251753991,地产小区,113.24335336846585
140,南航花园,23.407945028345228,地产小区,113.23868011371282
141,田美村,23.365008880064362,村庄,113.6483330278345
142,沙芒南5巷,23.281098508737426,道路,113.33085081161845
143,花城街道茶园路,23.393933224614088,道路,113.22179820616768
144,花城街道茶园路,23.393933224614088,道路,113.22179820616768
145,花城街茶园路,23.393933224614088,道路,113.22179820616768
146,建设北路,23.1208068983817,道路,113.62620749363938
147,宾馆新村,23.38801620153366,地产小区,113.21793105305022
148,景雅轩小区,23.404198742946818,地产小区,113.21237440465897
149,自由人花园2期,23.34981338693339,地产小区,113.2313289204049
150,合成村,23.46076846206638,村庄,113.18790492189746
151,雅宝新城英伦世家,23.43271304906048,地产小区,113.19275783775241
152,琶洲新村,23.106577885822823,地产小区,113.38923162560785
153,保利天悦,23.108380902345964,地产小区,113.38674322951547
154,保利天悦,23.108380902345964,地产小区,113.38674322951547
155,土华洪福新村,23.135336306695006,城市,113.27143134445974
156,阅江路,23.109941580058006,道路,113.38113906076279
157,台涌村新街,23.212131817814782,道路,113.2675479697414
158,江海街石榴岗路,23.089583068482955,道路,113.34724362864411
159,赤岗街石榴岗路,23.089583068482955,道路,113.34724362864411
160,赤岗街道石榴岗路,23.089583068482955,道路,113.34724362864411
161,纵横公寓,23.10152528708339,地产小区,113.33715730436438
162,江海街道大塘东边街,23.09065116004313,地产小区,113.32890708690238
163,迎商酒店,23.1673857714723,宾馆,113.27570494309151
164,影城花苑,23.135336306695006,城市,113.27143134445974
165,上冲桥南新街,23.268541811063365,道路,113.31620345879135
166,和平家园,23.09270355397656,地产小区,113.32124723582133
167,国际轻纺城双子星城星辰轩,23.095396592455398,地产小区,113.3055309317767
168,中大浦园,23.097087318007915,商圈,113.30367548174644
169,瑞源街二十巷,23.084691433419994,道路,113.30018286992481
170,瑞宝街道瑞源街,23.084691433419994,道路,113.30018286992481
171,滨江街道沙地直街,23.11460912760231,道路,113.28906094940945
172,泰沙路马岗顶,23.08514598346443,工业园区,113.29119442499494
173,聚龙新街,23.10438817296913,道路,113.28612169378177
174,细岗路,23.097411443860448,道路,113.28710960167282
175,瑞宝街金恒路,23.077446764738426,生活服务,113.29557617961007
176,金碧花园,23.071705473192697,地产小区,113.29507151157473
177,小港路涌边东九巷,23.305817548989754,道路,113.8400472131164
178,锦江之星,23.149967549064083,宾馆,113.30749444795975
179,金盛大厦,23.09644897689878,商务大厦,113.28172062559818
180,南村聚源八巷,23.342920611146358,餐饮,113.11385400551241
181,沙园街昌岗中路,23.092994774513297,道路,113.27863923558125
182,保利花园,23.077387584285614,地产小区,113.28025351303977
183,江南乐居苑,23.101661244395462,地产小区,113.26702587457916
184,南石头街鸡春岗新街,23.08327049347248,道路,113.27195809464112
185,凤凰二街,23.097883324408148,道路,113.26528748723142
186,中海橡园,23.094586043813713,地产小区,113.26499004480259
187,富力现代,23.098187973431163,餐饮,113.26376017472928
188,南华西街道同福西路,23.108509782561637,道路,113.25875925405855
189,万科华庭,23.109014200167667,地产小区,113.25970351687812
190,革新路银山尚橙小区,23.100596352531035,地产小区,113.25998280006107
191,船舶太古酒店,23.095689046964573,宾馆,113.26130196170203
192,江悦酒店,23.108744627235097,宾馆,113.25339022575606
193,水荫路,23.148459710598157,道路,113.31858203613685
194,金羊花园,23.132933792307785,地产小区,113.31587348243185
195,水均岗,23.136979457897986,道路,113.31284745318686
196,梅花村街道共和大街,23.130557596875338,道路,113.31299867573298
197,御龙庭,23.208209807074454,商务大厦,113.36822996143592
198,农林下路,23.13631532418162,道路,113.30440973061921
199,淘金路,23.145917130626014,道路,113.2943993859178
200,大东街道东川路,23.12928712431956,道路,113.29276634645038
201,登峰街道下塘宝汉直街,23.1495979559307,道路,113.28076653531636
202,流花街道,23.151287732052506,乡镇,113.26680545106812
203,黄花岗街东风东路,23.292279937683194,道路,113.84838907840142
204,北京街道起义路,23.13073778446056,道路,113.2712143138486
205,人民街道回龙路,23.12181810101278,道路,113.27427697689059
206,侨光路万艺广场,23.122245453078975,楼号,113.27365465059621
207,万艺维福顿公寓,23.122028337263107,宾馆,113.27379029472816
208,广州火车站,23.154980588876526,火车站,113.26443704793083
209,广州站,23.154980588876526,火车站,113.26443704793083
210,光塔街道起义路,23.13073778446056,道路,113.2712143138486
211,光塔街解放中路,23.127023929571322,道路,113.2689203568821
212,武汉宾馆,23.152249134553227,宾馆,113.26048998335183
213,人民街道大新路小新街,23.122508564067697,道路,113.26512318445877
214,大新路,23.127952526282424,道路,113.66602639450926
215,金花街道芦荻街,23.13390549925955,道路,113.25713404062874
216,丽枫酒店长寿东路店,23.124074014471937,宾馆,113.25829102129468
217,龙津中路,23.129786301318685,道路,113.25119233447909
218,华林街福安街,23.11861387378433,道路,113.25346888677633
219,华林街道文昌南路,23.12136977180246,道路,113.25095567589257
220,御景壹号,23.11642973410053,地产小区,113.24105882670247
221,招村南胜九巷,22.952297006067315,村庄,113.4037140172044
222,恒荔湾畔,23.107223740341382,地产小区,113.23865523065021
223,中海花湾,23.074511316033004,地产小区,113.24533107787596
224,凯粤湾,23.120844704991917,地产小区,113.2201024371282
225,石围塘街道兴东路,23.111369200594343,楼号,113.23317916026319
226,广州滘口汽车站,23.119966010112748,长途汽车站,113.2149510143524
227,广州滘口汽车站,23.119966010112748,长途汽车站,113.2149510143524
