,address,latitude,level,longitude
0,优滋鲜果店,23.207698217430725,购物,113.16706225780075
1,丰城街道,28.166614024368958,区县,115.7774784214485
2,龙围市场,23.02775875078891,城市,113.12851219549718
3,恒大御景半岛,23.198226932870547,地产小区,113.21163653651332
4,黄岐万科四季花城,23.158298032660486,地产小区,113.19019299586118
5,维京酒店,23.118598558194947,宾馆,113.2012178993815
6,沙涌环村西路,22.77810430877832,道路,113.17895645066447
7,沙涌环村南路十巷,22.92661874969614,道路,113.22861199539088
8,盐步隔海市场,23.105279020658358,购物,113.1776779831614
9,夏南二大街,23.062343855559025,道路,113.18638971316376
10,怡翠馨园,23.03353794035507,地产小区,113.17682576072436
11,保利叶公馆,23.05342099354971,地产小区,113.16234300980564
12,中海千灯湖1号,23.070375594722297,地产小区,113.14970546823433
13,景裕豪园,23.072356401422194,地产小区,113.1440106604557
14,桂城丽雅苑,23.056497899092697,地产小区,113.1446533980479
15,里水镇维也纳酒店,23.202246563281324,宾馆,113.16787145140387
16,怡翠玫瑰园,23.017175045976416,地产小区,113.1533160275694
17,松岗海逸桃花源记,23.164735643433918,地产小区,113.0790031652977
18,兴贤村委会上北村,23.128103873047927,政府机构,113.08416905079224
19,罗村力迅城筑,23.080140860459995,地产小区,113.057340078779
20,长信银湾小区,23.057703801871646,地产小区,113.04144923397384
21,裕和公寓,22.9142099903479,宾馆,113.03561096680532
22,裕和公寓,22.9142099903479,宾馆,113.03561096680532
23,三胜颐景园,23.040727632272006,地产小区,113.17123740214863
24,西岸社区碧桂园,22.955395212969457,地产小区,113.28122547960126
25,碧桂西苑听涛居,22.940218305747297,地产小区,113.2787989767585
26,花地湾,22.957628389935927,地产小区,113.25216143364936
27,都汇豪庭,22.832578913159626,地产小区,113.26510044654972
28,汇城华庭,22.827504454163194,地产小区,113.2603469731147
29,振华康富花园,22.7697633367588,地产小区,113.2783622206197
30,深业城,22.92596767191908,地产小区,113.2246663681007
31,晖胜尚轩,22.75464327007408,地产小区,113.28438985058966
32,龙光尚街大厦,22.760524219302052,地产小区,113.27594245506826
33,美的悦公馆,22.9438271538357,地产小区,113.21244707757471
34,扁滘柏悦湾,22.75239105323165,地产小区,113.32088782378689
35,中海万锦公馆,22.86838896667927,地产小区,113.21197798243755
36,御庭沣酒店,23.057359888757098,生活服务,113.14108487941068
37,保利拉菲,22.95578947212109,地产小区,113.0875776710487
38,聚星里大街,23.02775875078891,城市,113.12851219549718
39,龙山南湖雅园,23.011026249425072,地产小区,113.08380640485798
40,依云上城,22.999639986494007,地产小区,113.15695668013903
41,怡景丽苑,22.992401752135756,地产小区,113.14403410622951
42,旭辉公元,23.0548839707476,楼号,113.11679901029535
43,碧桂园城市花园,22.987747301066282,地产小区,113.13066893719538
44,同华西二路,23.019933591650698,道路,113.11669039976938
45,保利香槟花园,23.0392578481212,地产小区,113.08985379754915
46,万科城,22.97656176580175,地产小区,113.00731191782549
47,山龙纺织染厂宿舍,23.065496350483112,楼号,113.14610919195688
48,源潭张岗头村新六巷,23.100106619076325,道路,113.10412230260383
49,雅湖半岛,23.175825791197635,地产小区,112.91548039133455
50,恒达花园,23.180572743908645,地产小区,112.89972698727236
51,林海尚都,23.188620098198697,地产小区,112.88963811809313
52,博雅滨江,23.16521699801089,地产小区,112.88247898250319
53,绿湖爱伦堡二区,23.187009686521932,地产小区,112.86843388602877
